node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary
67200,,-76.4425692,42.4529794,672,,residential,0
67201,,-76.4426404,42.4529449,672,,residential,0
67101,,-76.440294,42.453113,671,,residential,0
67300,,-76.4720047,42.4528171,673,,tertiary,0
67400,,-76.4709603,42.4530757,674,,tertiary,0
67401,,-76.4708723,42.453082,674,,tertiary,0
67301,,-76.4720869,42.4527913,673,,tertiary,0
53002,,-76.474855,42.4864711,530,,residential,0
67500,675,-76.4738696,42.48658,675,,residential,-1
67501,675,-76.4738822,42.4866424,675,,residential,1
53003,,-76.4749225,42.4865161,530,,residential,0
67600,,-76.488121,42.4572871,676,,residential,0
67700,,-76.4890351,42.4591931,677,,residential,0
67701,,-76.4891574,42.4591717,677,,residential,0
67601,,-76.4882033,42.4572666,676,,residential,0
67702,,-76.4891243,42.4593249,677,,residential,0
67800,,-76.4895144,42.4613055,678,,residential,0
67801,,-76.4896011,42.4613018,678,,residential,0
67703,,-76.4892025,42.4592874,677,,residential,0
16802,,-76.4763156,42.4432934,168,,primary,0
67900,,-76.4764469,42.4432722,679,,tertiary,0
67901,,-76.4764182,42.4431801,679,,tertiary,0
16803,,-76.476289,42.4432009,168,,primary,0
68000,,-76.4877828,42.4861396,680,,residential,0
68100,,-76.4885404,42.4860311,681,,residential,0
68101,,-76.4885171,42.4859382,681,,residential,0
68001,,-76.4877569,42.4860471,680,,residential,0
68102,,-76.4888279,42.4859903,681,,residential,0
68200,,-76.4890016,42.4859674,682,,residential,0
68201,,-76.4890143,42.4858716,682,,residential,0
68103,,-76.4888032,42.4858975,681,,residential,0
68300,683,-76.509873,42.4482908,683,,unclassified,1
68400,,-76.5079611,42.4495755,684,,unclassified,0
68401,,-76.5079227,42.4496318,684,,unclassified,0
68301,683,-76.5099342,42.4483346,683,,unclassified,-1
68402,,-76.507949,42.4495345,684,,unclassified,0
68500,685,-76.5104951,42.44725,685,,unclassified,-1
68501,685,-76.5104339,42.4472062,685,,unclassified,1
68403,,-76.5078824,42.4494953,684,,unclassified,0
68600,,-76.5186039,42.4196513,686,,unclassified,0
68700,,-76.519331,42.4200998,687,,trunk,0
68701,,-76.5193778,42.4200471,687,,trunk,0
68601,,-76.5186584,42.4196029,686,,unclassified,0
68800,,-76.5077498,42.4392261,688,,tertiary,0
26802,,-76.5062776,42.4392728,268,,unclassified,0
26803,,-76.506282,42.4393673,268,,unclassified,0
68801,,-76.5077551,42.4393206,688,,tertiary,0
26804,,-76.5061072,42.4392775,268,,unclassified,0
68900,,-76.5060559,42.4392789,689,,tertiary,0
68901,,-76.5060609,42.4393734,689,,tertiary,0
26805,,-76.5061122,42.439372,268,,unclassified,0
69000,,-76.5033532,42.4485474,690,,unclassified,0
69100,,-76.5036724,42.4495451,691,,unclassified,0
69200,,-76.5007238,42.4494528,692,,unclassified,0
69300,,-76.4996576,42.4494832,693,,unclassified,0
69301,,-76.4996626,42.4495462,693,,unclassified,0
69201,,-76.5007116,42.4495151,692,,unclassified,0
69400,,-76.48535,42.4423743,694,,tertiary,0
69500,,-76.485319,42.4417229,695,,tertiary,0
69501,,-76.4851914,42.4417267,695,,tertiary,0
69401,,-76.4852224,42.4423777,694,,tertiary,0
69600,,-76.5079951,42.4337204,696,,unclassified,0
69700,,-76.505942,42.4337789,697,,unclassified,0
69701,,-76.5059335,42.4338416,697,,unclassified,0
69601,,-76.5080008,42.4337833,696,,unclassified,0
69800,,-76.4990072,42.4412832,698,,tertiary,0
69900,,-76.4969892,42.4413399,699,,tertiary,0
69901,,-76.4969944,42.4414028,699,,tertiary,0
69801,,-76.4990104,42.4413462,698,,tertiary,0
69902,,-76.4967948,42.4413488,699,,tertiary,0
70000,,-76.495825,42.4413734,700,,tertiary,0
70001,,-76.4958267,42.4414364,700,,tertiary,0
69903,,-76.4968004,42.4414117,699,,tertiary,0
70002,,-76.4956301,42.4413772,700,,tertiary,0
61601,,-76.4944967,42.4414069,616,,tertiary,0
61602,,-76.4944997,42.4414699,616,,tertiary,0
70003,,-76.4956326,42.4414402,700,,tertiary,0
61603,,-76.4943743,42.4414105,616,,tertiary,0
70100,,-76.4942558,42.4414155,701,,tertiary,0
70101,,-76.4942607,42.4414785,701,,tertiary,0
61604,,-76.4943792,42.4414735,616,,tertiary,0
70102,,-76.494135,42.4414196,701,,tertiary,0
70200,,-76.4936254,42.4414355,702,,tertiary,0
70201,,-76.493629,42.4414985,702,,tertiary,0
70103,,-76.4941386,42.4414825,701,,tertiary,0
70202,,-76.4934319,42.44144,702,,tertiary,0
70300,,-76.4929291,42.4414541,703,,tertiary,0
70301,,-76.4929332,42.4415171,703,,tertiary,0
70203,,-76.4934336,42.441503,702,,tertiary,0
70302,,-76.4927352,42.4414601,703,,tertiary,0
39402,,-76.4923017,42.4414719,394,,tertiary,0
39403,,-76.4923048,42.4415349,394,,tertiary,0
70303,,-76.4927383,42.4415231,703,,tertiary,0
39404,,-76.492181,42.4414748,394,,tertiary,0
70400,,-76.4920656,42.4414762,704,,tertiary,0
70401,,-76.492067,42.4415392,704,,tertiary,0
39405,,-76.4921824,42.4415378,394,,tertiary,0
70402,,-76.4919426,42.4414803,704,,tertiary,0
70500,,-76.491533,42.4414915,705,,tertiary,0
70501,,-76.4915354,42.4415546,705,,tertiary,0
70403,,-76.4919471,42.4415433,704,,tertiary,0
70502,,-76.4913383,42.4414961,705,,tertiary,0
53802,,-76.4908907,42.4415079,538,,tertiary,0
53803,,-76.4908937,42.4415709,538,,tertiary,0
70503,,-76.4913413,42.4415591,705,,tertiary,0
53804,,-76.490696,42.4415136,538,,tertiary,0
70600,,-76.4899104,42.4415385,706,,tertiary,0
70601,,-76.489914,42.4416014,706,,tertiary,0
53805,,-76.4906996,42.4415766,538,,tertiary,0
70700,,-76.4752097,42.4378554,707,,tertiary,0
70800,,-76.4752498,42.4388849,708,,residential,0
70801,,-76.4753349,42.4388832,708,,residential,0
70701,,-76.4752947,42.4378536,707,,tertiary,0
70802,,-76.4752576,42.4390297,708,,residential,0
70900,,-76.4752949,42.4398252,709,,residential,0
70901,,-76.47538,42.439823,709,,residential,0
70803,,-76.4753426,42.4390264,708,,residential,0
52302,,-76.5260834,42.4394089,523,,unclassified,0
71000,,-76.5239778,42.4394611,710,,unclassified,0
71001,,-76.5239806,42.4395241,710,,unclassified,0
52303,,-76.5260862,42.4394719,523,,unclassified,0
71100,,-76.4830634,42.4617939,711,,tertiary,0
71200,,-76.4842196,42.4619917,712,,residential,0
71201,,-76.4842627,42.4619373,712,,residential,0
71101,,-76.4830534,42.4617313,711,,tertiary,0
71202,,-76.4843785,42.4620689,712,,residential,0
63302,,-76.4847979,42.4622789,633,,residential,0
63303,,-76.4848425,42.4622252,633,,residential,0
71203,,-76.4844287,42.462018,712,,residential,0
63304,,-76.4849838,42.462341,633,,residential,0
60704,,-76.4863324,42.4626172,607,,residential,0
60705,,-76.4863486,42.4625553,607,,residential,0
63305,,-76.4850087,42.4622807,633,,residential,0
60706,,-76.4865318,42.4626339,607,,residential,0
71300,,-76.4887439,42.4617981,713,,residential,0
71301,,-76.4887108,42.46174,713,,residential,0
60707,,-76.4865346,42.4625709,607,,residential,0
71400,,-76.4762189,42.4859257,714,,residential,0
52902,,-76.4750678,42.4859366,529,,residential,0
52903,,-76.4750689,42.4859996,529,,residential,0
71401,,-76.4761936,42.485989,714,,residential,0
52904,,-76.4748729,42.4859388,529,,residential,0
71500,,-76.4707267,42.4860677,715,,residential,0
71501,,-76.47073,42.4861307,715,,residential,0
52905,,-76.4748744,42.4860018,529,,residential,0
71600,,-76.4805421,42.4323669,716,,tertiary,0
71700,,-76.4801979,42.4326967,717,,residential,0
71701,,-76.4802652,42.4327353,717,,residential,0
71601,,-76.4806094,42.4324055,716,,tertiary,0
71800,,-76.4775656,42.4361311,718,,tertiary,0
38202,,-76.4783163,42.4362814,382,,residential,0
38203,,-76.4783385,42.4362206,382,,residential,0
71801,,-76.4775853,42.4360697,718,,tertiary,0
38204,,-76.4784343,42.4363048,382,,residential,0
71900,,-76.4785746,42.4363315,719,,residential,0
71901,,-76.4785958,42.4362705,719,,residential,0
38205,,-76.4784555,42.4362438,382,,residential,0
71902,,-76.4787074,42.4363346,719,,residential,0
38302,,-76.4824409,42.4361369,383,,residential,0
38303,,-76.4824887,42.4360847,383,,residential,0
71903,,-76.4787046,42.4362716,719,,residential,0
38304,,-76.4825971,42.4362198,383,,residential,0
23204,,-76.4843982,42.436273,232,,trunk,0
23205,,-76.484377,42.4362119,232,,trunk,0
38305,,-76.4826485,42.4361696,383,,residential,0
72000,,-76.5106133,42.44223,720,,tertiary,0
72100,,-76.5085996,42.4422888,721,,tertiary,0
72101,,-76.5086028,42.4423518,721,,tertiary,0
72001,,-76.5106163,42.442293,720,,tertiary,0
72102,,-76.5084052,42.4422943,721,,tertiary,0
72200,,-76.5068798,42.4423378,722,,tertiary,0
72201,,-76.5068832,42.4424008,722,,tertiary,0
72103,,-76.5084084,42.4423573,721,,tertiary,0
72202,,-76.5066854,42.4423435,722,,tertiary,0
19004,,-76.5059005,42.4423657,190,,unclassified,0
19005,,-76.5059039,42.4424287,190,,unclassified,0
72203,,-76.5066888,42.4424065,722,,tertiary,0
19006,,-76.5057062,42.4423713,190,,unclassified,0
72300,,-76.504527,42.4424048,723,,tertiary,0
72301,,-76.5045302,42.4424678,723,,tertiary,0
19007,,-76.5057094,42.4424343,190,,unclassified,0
72400,724,-76.5135337,42.4020745,724,,unclassified,1
72500,,-76.5110818,42.4025735,725,,unclassified,0
72501,,-76.5111336,42.4026235,725,,unclassified,0
72401,724,-76.5135736,42.4021302,724,,unclassified,-1
68202,,-76.4892415,42.4859678,682,,residential,0
72600,726,-76.4904931,42.4859551,726,,residential,-1
72601,726,-76.4904896,42.4858921,726,,residential,1
68203,,-76.4892571,42.4859058,682,,residential,0
72700,,-76.4902364,42.4653017,727,,tertiary,0
72800,,-76.491023,42.4661345,728,,residential,0
72801,,-76.4911016,42.4661102,728,,residential,0
72701,,-76.4902658,42.4652397,727,,tertiary,0
72802,,-76.4910857,42.4662667,728,,residential,0
72900,,-76.4934414,42.4706524,729,,residential,0
72901,,-76.4935168,42.4706231,729,,residential,0
72803,,-76.4911676,42.4662494,728,,residential,0
72902,,-76.4935321,42.4707799,729,,residential,0
73000,,-76.4939866,42.4714143,730,,residential,0
73001,,-76.4940617,42.4713846,730,,residential,0
72903,,-76.4936075,42.4707506,729,,residential,0
73002,,-76.4940826,42.4715411,730,,residential,0
73100,,-76.494493,42.4726278,731,,residential,0
73101,,-76.4945771,42.4726376,731,,residential,0
73003,,-76.494156,42.4715091,730,,residential,0
73102,,-76.4944623,42.4727699,731,,residential,0
73200,,-76.4944173,42.4730328,732,,residential,0
73201,,-76.4945021,42.473039,732,,residential,0
73103,,-76.4945463,42.4727801,731,,residential,0
73202,,-76.4944075,42.4731796,732,,residential,0
19402,,-76.4945268,42.4741697,194,,residential,0
19403,,-76.4946113,42.4741616,194,,residential,0
73203,,-76.4944926,42.4731797,732,,residential,0
19404,,-76.4945541,42.4743131,194,,residential,0
54104,,-76.4950513,42.4769167,541,,residential,0
54105,,-76.4951351,42.4769052,541,,residential,0
19405,,-76.4946383,42.4743036,194,,residential,0
54106,,-76.4950835,42.4770578,541,,residential,0
73300,,-76.4952645,42.4780597,733,,residential,0
73301,,-76.4953487,42.4780502,733,,residential,0
54107,,-76.4951676,42.4770482,541,,residential,0
73400,,-76.503894,42.4367534,734,,secondary,0
73500,,-76.5059036,42.4366905,735,,secondary,0
73501,,-76.5059,42.4366275,735,,secondary,0
73401,,-76.5038904,42.4366905,734,,secondary,0
73502,,-76.5060984,42.4366836,735,,secondary,0
73600,,-76.5077271,42.4366114,736,,secondary,0
73601,,-76.5077254,42.4365484,736,,secondary,0
73503,,-76.5060939,42.4366207,735,,secondary,0
73700,,-76.5081074,42.4364596,737,,trunk,0
73602,,-76.5079601,42.4365405,736,,secondary,0
73800,738,-76.5235563,42.4488066,738,,residential,1
73900,,-76.5224227,42.4498912,739,,residential,0
73901,,-76.5223769,42.4499444,739,,residential,0
73801,738,-76.5236405,42.4487973,738,,residential,-1
74000,,-76.4810197,42.4531284,740,,tertiary,0
65102,,-76.480937,42.4531839,651,,tertiary,0
65103,,-76.4809961,42.4532293,651,,tertiary,0
74001,,-76.4810585,42.4531847,740,,tertiary,0
65104,,-76.4807992,42.453288,651,,tertiary,0
74100,,-76.4813854,42.4545165,741,,tertiary,0
74101,,-76.4814343,42.4544649,741,,tertiary,0
65105,,-76.4808632,42.4533318,651,,tertiary,0
74200,742,-76.4844695,42.4184744,742,,residential,1
19702,,-76.481495,42.4186568,197,,residential,0
19703,,-76.481555,42.4187016,197,,residential,0
74201,742,-76.4844644,42.4185374,742,,residential,-1
44702,,-76.4746028,42.4332217,447,,unclassified,0
74300,743,-76.4708456,42.4335585,743,,residential,-1
74301,743,-76.470854,42.4336213,743,,residential,1
44703,,-76.4746367,42.4332796,447,,unclassified,0
74400,,-76.4798549,42.4390551,744,,primary,0
74500,,-76.4798839,42.4390524,745,,residential,0
74501,,-76.4798731,42.4389899,745,,residential,0
74401,,-76.4798441,42.4389926,744,,primary,0
74502,,-76.4800757,42.439037,745,,residential,0
74600,,-76.4808769,42.4391498,746,,residential,0
74601,,-76.4809132,42.4390927,746,,residential,0
74503,,-76.480068,42.4389742,745,,residential,0
74602,,-76.4810477,42.4392143,746,,residential,0
25102,,-76.4815375,42.4394507,251,,residential,0
25103,,-76.4815684,42.4393885,251,,residential,0
74603,,-76.4810888,42.4391591,746,,residential,0
25104,,-76.4816801,42.4395228,251,,residential,0
74700,,-76.483009,42.4405094,747,,residential,0
74701,,-76.4830732,42.440468,747,,residential,0
25105,,-76.4817394,42.4394776,251,,residential,0
74702,,-76.4831488,42.4406146,747,,residential,0
74800,,-76.4831902,42.4406422,748,,residential,0
74801,,-76.4832472,42.4405954,748,,residential,0
74703,,-76.4832058,42.4405678,747,,residential,0
74802,,-76.4832992,42.4407454,748,,residential,0
74900,,-76.4835902,42.4414846,749,,tertiary,0
74901,,-76.483675,42.4414798,749,,tertiary,0
74803,,-76.4833743,42.4407157,748,,residential,0
71002,,-76.5238448,42.4395686,710,,unclassified,0
58904,,-76.5240163,42.4417833,589,,residential,0
58905,,-76.524101,42.4417772,589,,residential,0
71003,,-76.5239298,42.4395652,710,,unclassified,0
58906,,-76.5240356,42.4419269,589,,residential,0
75000,,-76.5243808,42.4437725,750,,unclassified,0
75001,,-76.5244639,42.4437588,750,,unclassified,0
58907,,-76.5241203,42.4419205,589,,residential,0
75002,,-76.5244234,42.4439132,750,,unclassified,0
75100,,-76.5254112,42.4456516,751,,unclassified,0
75101,,-76.5254768,42.4456114,751,,unclassified,0
75003,,-76.5245064,42.4438993,750,,unclassified,0
75102,,-76.525534,42.4457629,751,,unclassified,0
45202,,-76.5264118,42.4487426,452,,primary,0
45203,,-76.5264758,42.4487011,452,,primary,0
75103,,-76.5256003,42.4457233,751,,unclassified,0
75200,,-76.4739589,42.4345309,752,,residential,0
75300,,-76.4739704,42.434621,753,,residential,0
75301,,-76.4740551,42.4346151,753,,residential,0
75201,,-76.4740436,42.434525,752,,residential,0
75302,,-76.4739343,42.4346928,753,,residential,0
75202,,-76.4739139,42.4344598,752,,residential,0
75203,,-76.4739929,42.4344336,752,,residential,0
75303,,-76.4740199,42.4347102,753,,residential,0
75400,,-76.4844677,42.4417061,754,,tertiary,0
75500,755,-76.4844802,42.44198,755,,residential,-1
75501,755,-76.4845653,42.4419779,755,,residential,1
75401,,-76.4845528,42.4417039,754,,tertiary,0
75600,,-76.4647288,42.4243054,756,,residential,0
75700,,-76.4658961,42.4244001,757,,residential,0
75701,,-76.465832,42.4243586,757,,residential,0
75601,,-76.464805,42.4242747,756,,residential,0
75702,,-76.4660246,42.4242924,757,,residential,0
75800,,-76.4666525,42.4236181,758,,residential,0
75801,,-76.4666002,42.4235684,758,,residential,0
75703,,-76.4659612,42.4242503,757,,residential,0
75900,,-76.4667132,42.4234525,759,,residential,0
75802,,-76.4667028,42.4234704,758,,residential,0
75803,,-76.4667808,42.4234955,758,,residential,0
75901,,-76.4667912,42.4234776,759,,residential,0
75804,,-76.4667996,42.4235816,758,,residential,0
75902,,-76.4668386,42.4233355,759,,residential,0
75903,,-76.4669034,42.4233891,759,,residential,0
75805,,-76.466801,42.4235186,758,,residential,0
75602,,-76.4646813,42.4241657,756,,residential,0
76000,,-76.4643113,42.4242292,760,,trunk,0
76100,,-76.5293101,42.4224873,761,,primary,0
76200,,-76.5347048,42.4223434,762,,tertiary,0
76201,,-76.5346998,42.4222489,762,,tertiary,0
76101,,-76.5293133,42.4223927,761,,primary,0
76202,,-76.5349964,42.4223348,762,,tertiary,0
76300,,-76.5376552,42.4224619,763,,tertiary,0
76301,,-76.537699,42.4223727,763,,tertiary,0
76203,,-76.5349911,42.4222403,762,,tertiary,0
76302,,-76.5379282,42.4225337,763,,tertiary,0
76400,764,-76.6096833,42.4220658,764,,tertiary,-1
76401,764,-76.6096791,42.4219713,764,,tertiary,1
76303,,-76.5379751,42.4224458,763,,tertiary,0
36104,,-76.5207098,42.4355168,361,,residential,0
76500,765,-76.5230308,42.4341798,765,,residential,-1
76501,765,-76.5229716,42.4341346,765,,residential,1
36105,,-76.5207191,42.4354453,361,,residential,0
76600,,-76.4888519,42.4615243,766,,residential,0
67802,,-76.4894732,42.4614104,678,,residential,0
67803,,-76.4894685,42.4613474,678,,residential,0
76601,,-76.4888304,42.4614633,766,,residential,0
67804,,-76.4896589,42.4614157,678,,residential,0
76700,,-76.4908227,42.4617416,767,,tertiary,0
76701,,-76.4908154,42.4616777,767,,tertiary,0
67805,,-76.4896701,42.4613532,678,,residential,0
76800,,-76.4415913,42.4508281,768,,residential,0
76900,,-76.4403107,42.4513861,769,,residential,0
76901,,-76.440389,42.4513614,769,,residential,0
76801,,-76.4416008,42.450891,768,,residential,0
76902,,-76.440447,42.4515054,769,,residential,0
77000,770,-76.4405364,42.4521514,770,,residential,-1
77001,770,-76.4406213,42.4521464,770,,residential,1
76903,,-76.4404929,42.4514523,769,,residential,0
77100,,-76.470952,42.4025177,771,,residential,0
77200,772,-76.4730709,42.4024552,772,,residential,-1
77201,772,-76.4731058,42.4023977,772,,residential,1
77101,,-76.4708937,42.4024717,771,,residential,0
77300,,-76.4945074,42.4314672,773,,unclassified,0
77400,774,-76.4933736,42.4318921,774,,residential,-1
77401,774,-76.4933069,42.4319395,774,,residential,1
77301,,-76.4945925,42.4314671,773,,unclassified,0
77500,,-76.5038667,42.4394984,775,,tertiary,0
77600,,-76.5038998,42.4401428,776,,tertiary,0
77601,,-76.5040274,42.4401393,776,,tertiary,0
77501,,-76.5039943,42.4394956,775,,tertiary,0
77602,,-76.5039109,42.4403588,776,,tertiary,0
77700,,-76.5039466,42.4410558,777,,tertiary,0
77701,,-76.5040742,42.4410522,777,,tertiary,0
77603,,-76.5040384,42.4403552,776,,tertiary,0
77702,,-76.5039578,42.4412718,777,,tertiary,0
77800,,-76.5040126,42.4423428,778,,tertiary,0
77801,,-76.5041402,42.4423392,778,,tertiary,0
77703,,-76.5040853,42.4412682,777,,tertiary,0
77802,,-76.5040263,42.4425597,778,,tertiary,0
77900,,-76.5040624,42.4432562,779,,tertiary,0
77901,,-76.50419,42.4432526,779,,tertiary,0
77803,,-76.5041537,42.4425542,778,,tertiary,0
77902,,-76.5040734,42.4434722,779,,tertiary,0
78000,,-76.5041177,42.4443457,780,,tertiary,0
78001,,-76.5042453,42.4443422,780,,tertiary,0
77903,,-76.5042009,42.4434686,779,,tertiary,0
50404,,-76.5069459,42.488316,504,,residential,0
78100,,-76.5085449,42.4902348,781,,residential,0
78101,,-76.5086164,42.4902004,781,,residential,0
50405,,-76.507034,42.4883412,504,,residential,0
78200,,-76.4911333,42.4314515,782,,unclassified,0
26002,,-76.4906139,42.4320115,260,,unclassified,0
26003,,-76.4906143,42.432075,260,,unclassified,0
78201,,-76.491217,42.4314628,782,,unclassified,0
26004,,-76.4904291,42.4320013,260,,unclassified,0
78300,,-76.4889623,42.4318379,783,,unclassified,0
78301,,-76.4889865,42.4318985,783,,unclassified,0
26005,,-76.4904137,42.4320633,260,,unclassified,0
78400,,-76.4846113,42.4541052,784,,residential,0
78500,,-76.4852981,42.4549903,785,,residential,0
78501,,-76.4853742,42.4549618,785,,residential,0
78401,,-76.4846825,42.4540705,784,,residential,0
78600,,-76.4775285,42.4398129,786,,tertiary,0
52202,,-76.4765741,42.4398335,522,,residential,0
52203,,-76.4765764,42.4398965,522,,residential,0
78601,,-76.4775311,42.4398759,786,,tertiary,0
52204,,-76.4763793,42.439838,522,,residential,0
70902,,-76.4754365,42.4398621,709,,residential,0
70903,,-76.4754395,42.4399251,709,,residential,0
52205,,-76.4763822,42.439901,522,,residential,0
7202,,-76.5082307,42.445077,72,,tertiary,0
78700,,-76.5073009,42.4454241,787,,tertiary,0
78701,,-76.5073444,42.4454783,787,,tertiary,0
7203,,-76.5082491,42.4451385,72,,tertiary,0
78702,,-76.5071336,42.4454977,787,,tertiary,0
33102,,-76.5062469,42.4458881,331,,tertiary,0
33103,,-76.5062904,42.4459423,331,,tertiary,0
78703,,-76.5071771,42.4455519,787,,tertiary,0
33104,,-76.5060797,42.445962,331,,tertiary,0
78800,,-76.5051896,42.4463569,788,,tertiary,0
78801,,-76.5052333,42.446411,788,,tertiary,0
33105,,-76.5061234,42.4460161,331,,tertiary,0
78900,,-76.4837874,42.4042083,789,,residential,0
79000,,-76.4839717,42.4045467,790,,residential,0
79001,,-76.4838975,42.4045089,790,,residential,0
78901,,-76.4837686,42.404273,789,,residential,0
79002,,-76.4840545,42.40441,790,,residential,0
78902,,-76.4839748,42.4042639,789,,residential,0
78903,,-76.4839281,42.4043204,789,,residential,0
79003,,-76.4839679,42.4043932,790,,residential,0
79100,791,-76.5250662,42.4405631,791,,residential,1
58804,,-76.5251186,42.4413796,588,,residential,0
58805,,-76.5252036,42.4413765,588,,residential,0
79101,791,-76.5251512,42.4405601,791,,residential,-1
58806,,-76.5251272,42.4415232,588,,residential,0
79200,,-76.5257326,42.4437026,792,,residential,0
79201,,-76.5258177,42.4437014,792,,residential,0
58807,,-76.5252123,42.4415208,588,,residential,0
79202,,-76.5257373,42.4438469,792,,residential,0
75104,,-76.5255557,42.4456175,751,,unclassified,0
75105,,-76.5256086,42.4456669,751,,unclassified,0
79203,,-76.5258223,42.4438451,792,,residential,0
79300,,-76.4586431,42.4703208,793,,residential,0
29604,,-76.4556321,42.4703614,296,,residential,0
29605,,-76.4556345,42.4704244,296,,residential,0
79301,,-76.458644,42.4703839,793,,residential,0
79400,,-76.4816848,42.4405662,794,,residential,0
74704,,-76.4830202,42.4405903,747,,residential,0
74705,,-76.4830005,42.440529,747,,residential,0
79401,,-76.4817004,42.4405042,794,,residential,0
50904,,-76.537464,42.4360271,509,,unclassified,0
79500,795,-76.5375369,42.4376198,795,,residential,-1
79501,795,-76.537622,42.4376181,795,,residential,1
50905,,-76.5375491,42.4360248,509,,unclassified,0
79600,,-76.5249968,42.4169756,796,,trunk,0
79700,,-76.5234703,42.4148316,797,,unclassified,0
79701,,-76.523392,42.4148071,797,,unclassified,0
79601,,-76.5249292,42.4170138,796,,trunk,0
68104,,-76.4886582,42.4860429,681,,residential,0
79800,,-76.4887157,42.4861438,798,,residential,0
79801,,-76.4887923,42.4861162,798,,residential,0
68105,,-76.4887401,42.4860255,681,,residential,0
79802,,-76.4888,42.4862734,798,,residential,0
43802,,-76.4894177,42.4871873,438,,residential,0
43803,,-76.489511,42.4871883,438,,residential,0
79803,,-76.4888769,42.4862463,798,,residential,0
79900,799,-76.4707254,42.3873485,799,,tertiary,1
80000,,-76.477659,42.4030916,800,,tertiary,0
80001,,-76.4777866,42.4030902,800,,tertiary,0
79901,799,-76.470853,42.3873477,799,,tertiary,-1
80002,,-76.4776647,42.4033082,800,,tertiary,0
80100,,-76.4777067,42.4046041,801,,tertiary,0
80101,,-76.4778343,42.4046018,801,,tertiary,0
80003,,-76.4777923,42.4033059,800,,tertiary,0
80102,,-76.4777138,42.4048202,801,,tertiary,0
80200,,-76.4780485,42.4156581,802,,tertiary,0
80201,,-76.4781761,42.4156577,802,,tertiary,0
80103,,-76.4778414,42.4048179,801,,tertiary,0
24202,,-76.4872338,42.4567559,242,,residential,0
67602,,-76.4880414,42.4572604,676,,residential,0
67603,,-76.4880189,42.4571996,676,,residential,0
24203,,-76.4873063,42.4567228,242,,residential,0
67604,,-76.4882292,42.4572216,676,,residential,0
80300,,-76.4903603,42.458513,803,,residential,0
80301,,-76.4903708,42.4584501,803,,residential,0
67605,,-76.4882059,42.457161,676,,residential,0
80302,,-76.4905679,42.4584968,803,,residential,0
80400,,-76.4911409,42.4583481,804,,residential,0
80401,,-76.491132,42.4582849,804,,residential,0
80303,,-76.4905396,42.4584373,803,,residential,0
80402,,-76.4913318,42.4583319,804,,residential,0
80500,,-76.491718,42.4582509,805,,residential,0
80501,,-76.4916722,42.4581963,805,,residential,0
80403,,-76.4913273,42.4582689,804,,residential,0
80502,,-76.4918792,42.4581647,805,,residential,0
31604,,-76.495121,42.4585272,316,,residential,0
31605,,-76.495184,42.4584833,316,,residential,0
80503,,-76.4918236,42.4581165,805,,residential,0
24302,,-76.4861212,42.4562787,243,,residential,0
24002,,-76.4865192,42.4563809,240,,residential,0
24003,,-76.4865567,42.4563241,240,,residential,0
24303,,-76.4861442,42.456218,243,,residential,0
78302,,-76.4889025,42.4319652,783,,unclassified,0
80600,,-76.491611,42.4338009,806,,tertiary,0
80601,,-76.4915987,42.4337385,806,,tertiary,0
78303,,-76.4889719,42.4319288,783,,unclassified,0
27102,,-76.4919422,42.4497626,271,,tertiary,0
80700,,-76.4914378,42.4502364,807,,tertiary,0
80701,,-76.4915241,42.4503081,807,,tertiary,0
27103,,-76.4920405,42.449823,271,,tertiary,0
80800,,-76.4875963,42.4423628,808,,unclassified,0
65201,,-76.487649,42.4423618,652,,unclassified,0
65202,,-76.4876469,42.4422988,652,,unclassified,0
80801,,-76.4875942,42.4422998,808,,unclassified,0
65203,,-76.4878438,42.4423577,652,,unclassified,0
65301,,-76.4886412,42.4423378,653,,unclassified,0
65302,,-76.4886384,42.4422748,653,,unclassified,0
65204,,-76.487841,42.4422947,652,,unclassified,0
65303,,-76.4888356,42.442333,653,,unclassified,0
80900,,-76.4897673,42.4423154,809,,tertiary,0
80901,,-76.489765,42.4422524,809,,tertiary,0
65304,,-76.4888328,42.44227,653,,unclassified,0
81000,,-76.5471426,42.471473,810,,primary,0
81100,,-76.5461096,42.473508,811,,tertiary,0
81101,,-76.5462321,42.4734813,811,,tertiary,0
81001,,-76.5472473,42.4715271,810,,primary,0
81102,,-76.5461913,42.4737153,811,,tertiary,0
81200,,-76.5466537,42.4748045,812,,tertiary,0
81201,,-76.5467744,42.4747734,812,,tertiary,0
81103,,-76.546314,42.473689,811,,tertiary,0
81202,,-76.5467471,42.4750084,812,,tertiary,0
81300,,-76.5473056,42.4762622,813,,tertiary,0
81301,,-76.5474269,42.4762326,813,,tertiary,0
81203,,-76.5468684,42.4749788,812,,tertiary,0
81302,,-76.5473953,42.4764673,813,,tertiary,0
81400,,-76.5483505,42.4786433,814,,tertiary,0
81401,,-76.5484717,42.4786135,814,,tertiary,0
81303,,-76.547517,42.4764387,813,,tertiary,0
81402,,-76.5484415,42.4788484,814,,tertiary,0
32702,,-76.5528404,42.488992,327,,tertiary,0
32703,,-76.5529623,42.4889637,327,,tertiary,0
81403,,-76.548563,42.4788191,814,,tertiary,0
32704,,-76.5529277,42.4891983,327,,tertiary,0
57902,,-76.5535985,42.4907213,579,,tertiary,0
